ID,DOX,x0,x1
5106,2,5.11081,7.44881
5107,2,5.16898,7.46976
5108,2,5.22772,7.49012
5109,2,5.28703,7.5099
5110,2,5.34693,7.5291
5111,2,5.4074,7.54774
5112,2,5.46846,7.5658
5113,2,5.53011,7.58331
5114,2,5.59236,7.60025
5115,2,5.65519,7.61665
5116,2,5.71862,7.6325
5117,2,5.78265,7.64781
5118,2,5.84727,7.66258
5119,2,5.91249,7.67683
5120,2,5.97829,7.69056
5121,2,6.04469,7.70378
5122,2,6.11166,7.71649
5123,2,6.17921,7.72871
5124,2,6.24732,7.74044
5125,2,6.316,7.7517
5126,2,6.38522,7.76249
5127,2,6.45498,7.77283
5128,2,6.52526,7.78272
5129,2,6.59606,7.79218
5130,2,6.66735,7.80121
5131,2,6.73913,7.80984
5132,2,6.81138,7.81807
5133,2,6.88407,7.82591
5134,2,6.95721,7.83339
5135,2,7.03076,7.8405
5136,2,7.10472,7.84727
5137,2,7.17907,7.85371
5138,2,7.25379,7.85982
5139,2,7.32886,7.86564
5140,2,7.40427,7.87115
5141,2,7.48001,7.87639
5142,2,7.55606,7.88136
5143,2,7.63239,7.88608
5144,2,7.70901,7.89055
5145,2,7.78589,7.89479
5146,2,7.86302,7.89881
5147,2,7.94039,7.90263
5148,2,8.01798,7.90625
5149,2,8.09578,7.90968
5150,2,8.17378,7.91293
5151,2,8.25197,7.91603
5152,2,8.33033,7.91896
5153,2,8.40885,7.92175
5154,2,8.48753,7.92441
5155,2,8.56636,7.92693
5156,2,8.64531,7.92934
5157,2,8.72439,7.93164
5158,2,8.80359,7.93383
5159,2,8.88289,7.93593
5160,2,8.9623,7.93794
5161,2,9.04179,7.93987
5162,2,9.12136,7.94173
5163,2,9.20101,7.94352
5164,2,9.28072,7.94526
5165,2,9.36049,7.94694
5166,2,9.44032,7.94857
5167,2,9.52019,7.95016
5168,2,9.6001,7.95172
5169,2,9.68004,7.95324
5170,2,9.76001,7.95475
5171,2,9.83999,7.95624
5172,2,9.91999,7.95771
5173,2,10,7.95918
5174,2,2.12245,0
5175,2,2.12392,0.0800035
5176,2,2.12539,0.160001
5177,2,2.12687,0.239985
5178,2,2.12837,0.31995
5179,2,2.12989,0.39989
5180,2,2.13145,0.479796
5181,2,2.13303,0.559664
5182,2,2.13466,0.639486
5183,2,2.13633,0.719254
5184,2,2.13806,0.798963
5185,2,2.13984,0.878603
5186,2,2.14169,0.958168
5187,2,2.14362,1.03765
5188,2,2.14562,1.11704
5189,2,2.14771,1.19633
5190,2,2.1499,1.27551
5191,2,2.15219,1.35458
5192,2,2.15459,1.43351
5193,2,2.1571,1.51231
5194,2,2.15975,1.59097
5195,2,2.16253,1.66946
5196,2,2.16545,1.74779
5197,2,2.16853,1.82593
5198,2,2.17177,1.90389
5199,2,2.17519,1.98164
5200,2,2.1788,2.05917
5201,2,2.1826,2.13647
5202,2,2.1866,2.21352
5203,2,2.19082,2.29031
5204,2,2.19528,2.36683
5205,2,2.19997,2.44306
5206,2,2.20492,2.51898
5207,2,2.21013,2.59458
5208,2,2.21562,2.66984
5209,2,2.2214,2.74474
5210,2,2.22748,2.81927
5211,2,2.23388,2.8934
5212,2,2.24061,2.96713
5213,2,2.24768,3.04043
5214,2,2.25511,3.11328
5215,2,2.2629,3.18567
5216,2,2.27107,3.25758
5217,2,2.27963,3.32899
5218,2,2.28859,3.39988
5219,2,2.29797,3.47025
5220,2,2.30777,3.54007
5221,2,2.31801,3.60933
5222,2,2.32869,3.67802
5223,2,2.33983,3.74613
5224,2,2.35143,3.81364
5225,2,2.36351,3.88055
5226,2,2.37607,3.94685
5227,2,2.38912,4.01253
5228,2,2.40267,4.07759
5229,2,2.41672,4.14203
5230,2,2.43129,4.20585
5231,2,2.44637,4.26904
5232,2,2.46198,4.3316
5233,2,2.47812,4.39354
5234,2,2.49479,4.45486
5235,2,2.512,4.51557
5236,2,2.52976,4.57567
5237,2,2.54807,4.63516
5238,2,2.56693,4.69405
5239,2,2.58636,4.75235
5240,2,2.60634,4.81006
5241,2,2.62689,4.86718
5242,2,2.64801,4.92373
5243,2,2.6697,4.97971
5244,2,2.69197,5.03513
5245,2,2.71481,5.08998
5246,2,2.73824,5.14428
5247,2,2.76225,5.19803
5248,2,2.78684,5.25123
5249,2,2.81202,5.30389
5250,2,2.83779,5.35602
5251,2,2.86415,5.4076
5252,2,2.89109,5.45865
5253,2,2.91863,5.50917
5254,2,2.94676,5.55915
5255,2,2.97548,5.60861
5256,2,3.00479,5.65753
5257,2,3.0347,5.70593
5258,2,3.06519,5.7538
5259,2,3.09628,5.80113
5260,2,3.12795,5.84794
5261,2,3.16022,5.89422
5262,2,3.19307,5.93996
5263,2,3.2265,5.98516
5264,2,3.26052,6.02983
5265,2,3.29512,6.07397
5266,2,3.3303,6.11756
5267,2,3.36606,6.16061
5268,2,3.4024,6.20311
5269,2,3.43931,6.24507
5270,2,3.47679,6.28647
5271,2,3.51484,6.32733
5272,2,3.55345,6.36762
5273,2,3.59263,6.40736
5274,2,3.63237,6.44654
5275,2,3.67267,6.48516
5276,2,3.71352,6.5232
5277,2,3.75493,6.56069
5278,2,3.79688,6.59759
5279,2,3.83939,6.63393
5280,2,3.88243,6.66969
5281,2,3.92603,6.70487
5282,2,3.97016,6.73947
5283,2,4.01483,6.77349
5284,2,4.06003,6.80693
5285,2,4.10578,6.83978
5286,2,4.15205,6.87204
5287,2,4.19886,6.90372
5288,2,4.24619,6.9348
5289,2,4.29406,6.9653
5290,2,4.34246,6.9952
5291,2,4.39138,7.02451
5292,2,4.44084,7.05323
5293,2,4.49083,7.08136
5294,2,4.54134,7.1089
5295,2,4.59239,7.13585
5296,2,4.64398,7.16221
5297,2,4.6961,7.18798
5298,2,4.74876,7.21316
5299,2,4.80196,7.23775
5300,2,4.85571,7.26176
5301,2,4.91001,7.28518
5302,2,4.96486,7.30803
5303,2,5.02028,7.3303
5304,2,5.07626,7.35199
5305,2,5.13281,7.37311
5306,2,5.18994,7.39366
5307,2,5.24764,7.41364
5308,2,5.30594,7.43306
5309,2,5.36483,7.45193
5310,2,5.42432,7.47023
5311,2,5.48442,7.48799
5312,2,5.54513,7.50521
5313,2,5.60645,7.52188
5314,2,5.66839,7.53802
5315,2,5.73096,7.55362
5316,2,5.79414,7.56871
5317,2,5.85796,7.58327
5318,2,5.9224,7.59733
5319,2,5.98746,7.61088
5320,2,6.05314,7.62393
5321,2,6.11944,7.63649
5322,2,6.18635,7.64857
5323,2,6.25386,7.66017
5324,2,6.32197,7.67131
5325,2,6.39066,7.68199
5326,2,6.45992,7.69223
5327,2,6.52974,7.70203
5328,2,6.60011,7.71141
5329,2,6.671,7.72037
5330,2,6.74242,7.72893
5331,2,6.81432,7.7371
5332,2,6.88671,7.74489
5333,2,6.95957,7.75232
5334,2,7.03286,7.75939
5335,2,7.10659,7.76612
5336,2,7.18073,7.77252
5337,2,7.25525,7.7786
5338,2,7.33016,7.78438
5339,2,7.40542,7.78987
5340,2,7.48101,7.79508
5341,2,7.55694,7.80003
5342,2,7.63316,7.80472
5343,2,7.70968,7.80918
5344,2,7.78648,7.8134
5345,2,7.86353,7.8174
5346,2,7.94083,7.8212
5347,2,8.01836,7.82481
5348,2,8.09611,7.82822
5349,2,8.17406,7.83147
5350,2,8.25221,7.83455
5351,2,8.33053,7.83747
5352,2,8.40903,7.84025
5353,2,8.48768,7.8429
5354,2,8.56648,7.84541
5355,2,8.64542,7.84781
5356,2,8.72448,7.8501
5357,2,8.80367,7.85229
5358,2,8.88296,7.85438
5359,2,8.96235,7.85638
5360,2,9.04183,7.85831
5361,2,9.1214,7.86016
5362,2,9.20104,7.86194
5363,2,9.28074,7.86367
5364,2,9.36051,7.86534
5365,2,9.44033,7.86697
5366,2,9.5202,7.86855
5367,2,9.60011,7.87011
5368,2,9.68005,7.87163
5369,2,9.76001,7.87313
5370,2,9.84,7.87461
5371,2,9.92,7.87608
5372,2,10,7.87755
5373,2,2.20408,0
5374,2,2.20554,0.080008
5375,2,2.207,0.16001
5376,2,2.20847,0.239999
5377,2,2.20996,0.319969
5378,2,2.21147,0.399913
5379,2,2.21301,0.479824
5380,2,2.21459,0.559696
5381,2,2.2162,0.639521
5382,2,2.21786,0.719293
5383,2,2.21958,0.799004
5384,2,2.22135,0.878646
5385,2,2.22318,0.958212
5386,2,2.22509,1.03769
5387,2,2.22708,1.11708
5388,2,2.22916,1.19637
5389,2,2.23133,1.27555
5390,2,2.2336,1.35461
5391,2,2.23598,1.43353
5392,2,2.23848,1.51232
5393,2,2.2411,1.59096
5394,2,2.24386,1.66944
5395,2,2.24676,1.74774
5396,2,2.24982,1.82586
5397,2,2.25304,1.90378
5398,2,2.25643,1.98149
5399,2,2.26,2.05898
5400,2,2.26377,2.13622
5401,2,2.26775,2.21322
5402,2,2.27194,2.28994
5403,2,2.27635,2.36638
5404,2,2.28101,2.44251
5405,2,2.28592,2.51833
5406,2,2.29109,2.59381
5407,2,2.29653,2.66894
5408,2,2.30226,2.74369
5409,2,2.30829,2.81805
5410,2,2.31464,2.89199
5411,2,2.32131,2.96551
5412,2,2.32831,3.03857
5413,2,2.33567,3.11116
5414,2,2.34338,3.18326
5415,2,2.35147,3.25486
5416,2,2.35994,3.32592
5417,2,2.36881,3.39644
5418,2,2.37808,3.46639
5419,2,2.38777,3.53577
5420,2,2.39789,3.60455
5421,2,2.40844,3.67272
5422,2,2.41944,3.74028
5423,2,2.43089,3.8072
5424,2,2.44281,3.87348
5425,2,2.45519,3.93912
5426,2,2.46805,4.0041
5427,2,2.4814,4.06842
5428,2,2.49524,4.13209
5429,2,2.50957,4.1951
5430,2,2.52441,4.25746
5431,2,2.53975,4.31916
5432,2,2.55561,4.38021
5433,2,2.57199,4.44061
5434,2,2.58889,4.50038
5435,2,2.60632,4.55951
5436,2,2.62429,4.61802
5437,2,2.64279,4.67591
5438,2,2.66184,4.73319
5439,2,2.68143,4.78987
5440,2,2.70157,4.84595
5441,2,2.72226,4.90145
5442,2,2.74351,4.95637
5443,2,2.76532,5.01072
5444,2,2.78769,5.06451
5445,2,2.81062,5.11773
5446,2,2.83412,5.17041
5447,2,2.85819,5.22254
5448,2,2.88284,5.27412
5449,2,2.90805,5.32517
5450,2,2.93384,5.37568
5451,2,2.9602,5.42567
5452,2,2.98714,5.47512
5453,2,3.01465,5.52405
5454,2,3.04275,5.57245
5455,2,3.07142,5.62033
5456,2,3.10066,5.66769
5457,2,3.13049,5.71453
5458,2,3.16089,5.76084
5459,2,3.19186,5.80663
5460,2,3.22341,5.8519
5461,2,3.25553,5.89664
5462,2,3.28823,5.94086
5463,2,3.32149,5.98455
5464,2,3.35533,6.02772
5465,2,3.38973,6.07035
5466,2,3.42469,6.11245
5467,2,3.46022,6.15402
5468,2,3.49631,6.19505
5469,2,3.53296,6.23554
5470,2,3.57017,6.27549
5471,2,3.60793,6.3149
5472,2,3.64624,6.35376
5473,2,3.6851,6.39207
5474,2,3.7245,6.42983
5475,2,3.76445,6.46703
5476,2,3.80494,6.50368
5477,2,3.84597,6.53977
5478,2,3.88754,6.5753
5479,2,3.92964,6.61027
5480,2,3.97227,6.64467
5481,2,4.01544,6.6785
5482,2,4.05913,6.71177
5483,2,4.10335,6.74446
5484,2,4.14809,6.77658
5485,2,4.19336,6.80813
5486,2,4.23915,6.83911
5487,2,4.28546,6.86951
5488,2,4.3323,6.89933
5489,2,4.37966,6.92858
5490,2,4.42754,6.95725
5491,2,4.47594,6.98534
5492,2,4.52487,7.01286
5493,2,4.57432,7.03979
5494,2,4.62431,7.06616
5495,2,4.67482,7.09195
5496,2,4.72587,7.11716
5497,2,4.77745,7.1418
5498,2,4.82958,7.16587
5499,2,4.88226,7.18937
5500,2,4.93549,7.21231
5501,2,4.98927,7.23468
5502,2,5.04362,7.25649
5503,2,5.09854,7.27774
5504,2,5.15404,7.29843
5505,2,5.21013,7.31857
5506,2,5.2668,7.33816
5507,2,5.32409,7.3572
5508,2,5.38198,7.37571
5509,2,5.44048,7.39367
5510,2,5.49962,7.4111
5511,2,5.55938,7.42801
5512,2,5.61979,7.44439
5513,2,5.68083,7.46025
5514,2,5.74253,7.47559
5515,2,5.80489,7.49043
5516,2,5.8679,7.50476
5517,2,5.93157,7.5186
5518,2,5.99589,7.53194
5519,2,6.06088,7.54481
5520,2,6.12651,7.55719
5521,2,6.19279,7.5691
5522,2,6.25972,7.58056
5523,2,6.32727,7.59156
5524,2,6.39544,7.60211
5525,2,6.46422,7.61223
5526,2,6.5336,7.62192
5527,2,6.60355,7.63119
5528,2,6.67407,7.64006
5529,2,6.74514,7.64853
5530,2,6.81673,7.65662
5531,2,6.88883,7.66433
5532,2,6.96142,7.67169
5533,2,7.03449,7.67869
5534,2,7.108,7.68536
5535,2,7.18195,7.69171
5536,2,7.25631,7.69774
5537,2,7.33106,7.70347
5538,2,7.40618,7.70891
5539,2,7.48166,7.71408
5540,2,7.55748,7.71899
5541,2,7.63362,7.72365
5542,2,7.71006,7.72806
5543,2,7.78678,7.73225
5544,2,7.86377,7.73623
5545,2,7.94102,7.74
5546,2,8.01851,7.74357
5547,2,8.09622,7.74696
5548,2,8.17414,7.75018
5549,2,8.25226,7.75324
5550,2,8.33056,7.75614
5551,2,8.40904,7.7589
5552,2,8.48768,7.76152
5553,2,8.56646,7.76402
5554,2,8.64539,7.7664
5555,2,8.72445,7.76867
5556,2,8.80363,7.77084
5557,2,8.88291,7.77292
5558,2,8.9623,7.77491
5559,2,9.04179,7.77682
5560,2,9.12135,7.77865
5561,2,9.20099,7.78042
5562,2,9.28071,7.78214
5563,2,9.36048,7.7838
5564,2,9.4403,7.78541
5565,2,9.52018,7.78699
5566,2,9.60009,7.78853
5567,2,9.68003,7.79004
5568,2,9.76,7.79153
5569,2,9.83999,7.793
5570,2,9.91999,7.79446
5571,2,10,7.79592
5572,2,2.28571,0
5573,2,2.28715,0.0800193
5574,2,2.2886,0.160033
5575,2,2.29006,0.240033
5576,2,2.29153,0.320015
5577,2,2.29302,0.39997
5578,2,2.29455,0.479893
5579,2,2.2961,0.559776
5580,2,2.2977,0.639613
5581,2,2.29934,0.719396
5582,2,2.30103,0.799117
5583,2,2.30278,0.878769
5584,2,2.3046,0.958345
5585,2,2.30649,1.03784
5586,2,2.30845,1.11723
5587,2,2.3105,1.19653
5588,2,2.31265,1.27571
5589,2,2.31489,1.35477
5590,2,2.31724,1.4337
5591,2,2.31971,1.51249
5592,2,2.32231,1.59112
5593,2,2.32503,1.66959
5594,2,2.3279,1.74789
5595,2,2.33092,1.826
5596,2,2.33411,1.9039
5597,2,2.33746,1.98159
5598,2,2.34099,2.05904
5599,2,2.34472,2.13625
5600,2,2.34865,2.2132
5601,2,2.35279,2.28988
5602,2,2.35716,2.36625
5603,2,2.36176,2.44232
5604,2,2.36661,2.51805
5605,2,2.37172,2.59343
5606,2,2.3771,2.66845
5607,2,2.38277,2.74307
5608,2,2.38873,2.81728
5609,2,2.395,2.89106
5610,2,2.40159,2.96439
5611,2,2.40851,3.03724
5612,2,2.41577,3.10959
5613,2,2.42339,3.18143
5614,2,2.43137,3.25273
5615,2,2.43974,3.32347
5616,2,2.44849,3.39363
5617,2,2.45764,3.4632
5618,2,2.46719,3.53215
5619,2,2.47717,3.60047
5620,2,2.48757,3.66814
5621,2,2.4984,3.73516
5622,2,2.50968,3.8015
5623,2,2.52141,3.86717
5624,2,2.53359,3.93215
5625,2,2.54624,3.99644
5626,2,2.55936,4.06003
5627,2,2.57296,4.12294
5628,2,2.58704,4.18515
5629,2,2.60161,4.24667
5630,2,2.61667,4.3075
5631,2,2.63223,4.36766
5632,2,2.6483,4.42715
5633,2,2.66487,4.48597
5634,2,2.68196,4.54413
5635,2,2.69956,4.60166
5636,2,2.71768,4.65854
5637,2,2.73634,4.71481
5638,2,2.75552,4.77045
5639,2,2.77523,4.8255
5640,2,2.79548,4.87995
5641,2,2.81628,4.93381
5642,2,2.83761,4.98709
5643,2,2.8595,5.03981
5644,2,2.88193,5.09197
5645,2,2.90491,5.14357
5646,2,2.92845,5.19463
5647,2,2.95255,5.24515
5648,2,2.9772,5.29513
5649,2,3.00241,5.34458
5650,2,3.02819,5.3935
5651,2,3.05452,5.4419
5652,2,3.08142,5.48978
5653,2,3.10888,5.53714
5654,2,3.13691,5.58399
5655,2,3.1655,5.63032
5656,2,3.19465,5.67613
5657,2,3.22436,5.72143
5658,2,3.25464,5.76622
5659,2,3.28548,5.81049
5660,2,3.31688,5.85425
5661,2,3.34884,5.89749
5662,2,3.38135,5.94022
5663,2,3.41443,5.98242
5664,2,3.44805,6.02411
5665,2,3.48223,6.06527
5666,2,3.51696,6.10592
5667,2,3.55224,6.14603
5668,2,3.58807,6.18562
5669,2,3.62444,6.22468
5670,2,3.66135,6.2632
5671,2,3.6988,6.30119
5672,2,3.73679,6.33864
5673,2,3.77532,6.37555
5674,2,3.81437,6.41192
5675,2,3.85396,6.44775
5676,2,3.89408,6.48303
5677,2,3.93472,6.51776
5678,2,3.97588,6.55194
5679,2,4.01757,6.58557
5680,2,4.05978,6.61864
5681,2,4.1025,6.65116
5682,2,4.14574,6.68311
5683,2,4.1895,6.71451
5684,2,4.23377,6.74535
5685,2,4.27856,6.77563
5686,2,4.32386,6.80534
5687,2,4.36968,6.8345
5688,2,4.41601,6.86309
5689,2,4.46285,6.89111
5690,2,4.51021,6.91857
5691,2,4.55809,6.94547
5692,2,4.60649,6.97181
5693,2,4.65541,6.99758
5694,2,4.70486,7.02279
5695,2,4.75484,7.04745
5696,2,4.80536,7.07154
5697,2,4.85642,7.09508
5698,2,4.90802,7.11807
5699,2,4.96018,7.1405
5700,2,5.0129,7.16238
5701,2,5.06618,7.18372
5702,2,5.12005,7.20451
5703,2,5.17449,7.22477
5704,2,5.22954,7.24448
5705,2,5.28519,7.26366
5706,2,5.34145,7.28231
5707,2,5.39834,7.30044
5708,2,5.45586,7.31804
5709,2,5.51402,7.33513
5710,2,5.57285,7.3517
5711,2,5.63233,7.36776
5712,2,5.69249,7.38333
5713,2,5.75332,7.39839
5714,2,5.81484,7.41296
5715,2,5.87705,7.42704
5716,2,5.93996,7.44063
5717,2,6.00355,7.45376
5718,2,6.06785,7.46641
5719,2,6.13283,7.47859
5720,2,6.19849,7.49032
5721,2,6.26484,7.5016
5722,2,6.33185,7.51243
5723,2,6.39953,7.52283
5724,2,6.46784,7.53281
5725,2,6.53679,7.54236
5726,2,6.60636,7.55151
5727,2,6.67652,7.56026
5728,2,6.74726,7.56863
5729,2,6.81856,7.57661
5730,2,6.8904,7.58423
5731,2,6.96276,7.59149
5732,2,7.03561,7.59841
5733,2,7.10893,7.605
5734,2,7.18271,7.61127
5735,2,7.25693,7.61723
5736,2,7.33155,7.6229
5737,2,7.40656,7.62828
5738,2,7.48194,7.63339
5739,2,7.55768,7.63824
5740,2,7.63374,7.64284
5741,2,7.71012,7.64721
5742,2,7.78679,7.65135
5743,2,7.86374,7.65528
5744,2,7.94095,7.65901
5745,2,8.01841,7.66254
5746,2,8.0961,7.66589
5747,2,8.174,7.66908
5748,2,8.25211,7.6721
5749,2,8.3304,7.67497
5750,2,8.40887,7.67769
5751,2,8.48751,7.68029
5752,2,8.5663,7.68276
5753,2,8.64523,7.68511
5754,2,8.72429,7.68735
5755,2,8.80347,7.6895
5756,2,8.88277,7.69155
5757,2,8.96216,7.69351
5758,2,9.04165,7.6954
5759,2,9.12123,7.69722
5760,2,9.20088,7.69897
5761,2,9.2806,7.70066
5762,2,9.36039,7.7023
5763,2,9.44022,7.7039
5764,2,9.52011,7.70545
5765,2,9.60003,7.70698
5766,2,9.67998,7.70847
5767,2,9.75997,7.70994
5768,2,9.83997,7.7114
5769,2,9.91998,7.71285
5770,2,10,7.71429
5771,2,2.36735,0
5772,2,2.36877,0.0800374
5773,2,2.37019,0.160069
5774,2,2.37162,0.240088
5775,2,2.37307,0.320088
5776,2,2.37454,0.400062
5777,2,2.37604,0.480004
5778,2,2.37757,0.559906
5779,2,2.37914,0.639761
5780,2,2.38076,0.719563
5781,2,2.38243,0.799303
5782,2,2.38415,0.878974
5783,2,2.38594,0.958567
5784,2,2.38779,1.03808
5785,2,2.38973,1.11749
5786,2,2.39175,1.1968
5787,2,2.39386,1.276
5788,2,2.39607,1.35507
5789,2,2.39838,1.43402
5790,2,2.40081,1.51282
5791,2,2.40337,1.59146
5792,2,2.40605,1.66994
5793,2,2.40888,1.74824
5794,2,2.41185,1.82635
5795,2,2.41499,1.90425
5796,2,2.41829,1.98193
5797,2,2.42177,2.05938
5798,2,2.42544,2.13657
5799,2,2.42931,2.2135
5800,2,2.43339,2.29014
5801,2,2.43769,2.36647
5802,2,2.44223,2.44249
5803,2,2.447,2.51816
5804,2,2.45204,2.59347
5805,2,2.45734,2.66839
5806,2,2.46292,2.74291
5807,2,2.46879,2.817
5808,2,2.47497,2.89064
5809,2,2.48145,2.9638
5810,2,2.48827,3.03646
5811,2,2.49542,3.10861
5812,2,2.50293,3.18021
5813,2,2.51079,3.25124
5814,2,2.51902,3.32168
5815,2,2.52763,3.39151
5816,2,2.53663,3.46071
5817,2,2.54603,3.52925
5818,2,2.55584,3.59713
5819,2,2.56607,3.66432
5820,2,2.57672,3.73081
5821,2,2.5878,3.79659
5822,2,2.59932,3.86165
5823,2,2.61128,3.92599
5824,2,2.6237,3.98959
5825,2,2.63657,4.05246
5826,2,2.64991,4.1146
5827,2,2.66371,4.17601
5828,2,2.67799,4.2367
5829,2,2.69275,4.29667
5830,2,2.70799,4.35593
5831,2,2.72372,4.41449
5832,2,2.73995,4.47237
5833,2,2.75667,4.52956
5834,2,2.77389,4.5861
5835,2,2.79162,4.64197
5836,2,2.80986,4.69722
5837,2,2.82862,4.75183
5838,2,2.84789,4.80583
5839,2,2.86769,4.85922
5840,2,2.88801,4.91203
5841,2,2.90886,4.96425
5842,2,2.93025,5.0159
5843,2,2.95217,5.06699
5844,2,2.97463,5.11752
5845,2,2.99763,5.16751
5846,2,3.02117,5.21696
5847,2,3.04525,5.26588
5848,2,3.06989,5.31428
5849,2,3.09507,5.36215
5850,2,3.1208,5.4095
5851,2,3.14708,5.45634
5852,2,3.17391,5.50266
5853,2,3.20129,5.54848
5854,2,3.22922,5.59379
5855,2,3.2577,5.63859
5856,2,3.28673,5.68289
5857,2,3.31631,5.72669
5858,2,3.34644,5.76997
5859,2,3.37712,5.81276
5860,2,3.40835,5.85503
5861,2,3.44012,5.8968
5862,2,3.47244,5.93806
5863,2,3.5053,5.97882
5864,2,3.5387,6.01906
5865,2,3.57264,6.05878
5866,2,3.60711,6.09799
5867,2,3.64212,6.13669
5868,2,3.67767,6.17486
5869,2,3.71374,6.21252
5870,2,3.75035,6.24965
5871,2,3.78748,6.28625
5872,2,3.82513,6.32232
5873,2,3.8633,6.35787
5874,2,3.902,6.39288
5875,2,3.94121,6.42736
5876,2,3.98094,6.4613
5877,2,4.02118,6.4947
5878,2,4.06193,6.52756
5879,2,4.10319,6.55987
5880,2,4.14496,6.59164
5881,2,4.18724,6.62287
5882,2,4.23002,6.65355
5883,2,4.27331,6.68368
5884,2,4.3171,6.71326
5885,2,4.3614,6.7423
5886,2,4.4062,6.77078
5887,2,4.45151,6.79871
5888,2,4.49733,6.82609
5889,2,4.54365,6.85292
5890,2,4.59049,6.8792
5891,2,4.63785,6.90493
5892,2,4.68572,6.93011
5893,2,4.73411,6.95474
5894,2,4.78303,6.97883
5895,2,4.83248,7.00237
5896,2,4.88247,7.02537
5897,2,4.933,7.04783
5898,2,4.98409,7.06975
5899,2,5.03574,7.09113
5900,2,5.08797,7.11199
5901,2,5.14077,7.13231
5902,2,5.19417,7.15211
5903,2,5.24816,7.17138
5904,2,5.30278,7.19014
5905,2,5.35802,7.20838
5906,2,5.4139,7.22611
5907,2,5.47043,7.24333
5908,2,5.52763,7.26005
5909,2,5.5855,7.27628
5910,2,5.64406,7.29201
5911,2,5.70332,7.30725
5912,2,5.76329,7.322
5913,2,5.82398,7.33628
5914,2,5.88539,7.35009
5915,2,5.94753,7.36343
5916,2,6.0104,7.3763
5917,2,6.074,7.38872
5918,2,6.13834,7.40068
5919,2,6.2034,7.4122
5920,2,6.26918,7.42328
5921,2,6.33567,7.43393
5922,2,6.40286,7.44416
5923,2,6.47074,7.45397
5924,2,6.53929,7.46337
5925,2,6.60848,7.47237
5926,2,6.67831,7.48098
5927,2,6.74875,7.48921
5928,2,6.81979,7.49707
5929,2,6.89138,7.50458
5930,2,6.96353,7.51173
5931,2,7.0362,7.51854
5932,2,7.10936,7.52503
5933,2,7.183,7.53121
5934,2,7.25709,7.53708
5935,2,7.33161,7.54266
5936,2,7.40653,7.54796
5937,2,7.48184,7.553
5938,2,7.55751,7.55777
5939,2,7.63352,7.56231
5940,2,7.70986,7.56661
5941,2,7.7865,7.57069
5942,2,7.86343,7.57456
5943,2,7.94062,7.57823
5944,2,8.01807,7.58171
5945,2,8.09575,7.58501
5946,2,8.17365,7.58815
5947,2,8.25176,7.59112
5948,2,8.33006,7.59395
5949,2,8.40853,7.59663
5950,2,8.48718,7.59919
5951,2,8.56598,7.60162
5952,2,8.64492,7.60393
5953,2,8.724,7.60614
5954,2,8.8032,7.60825
5955,2,8.88251,7.61027
5956,2,8.96192,7.61221
5957,2,9.04143,7.61406
5958,2,9.12102,7.61585
5959,2,9.2007,7.61757
5960,2,9.28044,7.61924
5961,2,9.36024,7.62086
5962,2,9.44009,7.62243
5963,2,9.52,7.62396
5964,2,9.59994,7.62546
5965,2,9.67991,7.62693
5966,2,9.75991,7.62838
5967,2,9.83993,7.62981
5968,2,9.91996,7.63123
5969,2,10,7.63265
5970,2,2.44898,0
5971,2,2.45037,0.0800623
5972,2,2.45177,0.160119
5973,2,2.45317,0.240164
5974,2,2.45459,0.320189
5975,2,2.45603,0.400189
5976,2,2.4575,0.480157
5977,2,2.459,0.560085
5978,2,2.46054,0.639967
5979,2,2.46213,0.719795
5980,2,2.46376,0.799562
5981,2,2.46545,0.87926
5982,2,2.4672,0.95888
5983,2,2.46902,1.03842
5984,2,2.47092,1.11786
5985,2,2.47289,1.19719
5986,2,2.47496,1.27642
5987,2,2.47713,1.35552
5988,2,2.4794,1.43449
5989,2,2.48178,1.51331
5990,2,2.48429,1.59198
5991,2,2.48692,1.67048
5992,2,2.48969,1.7488
5993,2,2.49261,1.82692
5994,2,2.49568,1.90484
5995,2,2.49892,1.98253
5996,2,2.50233,2.05998
5997,2,2.50594,2.13718
5998,2,2.50973,2.2141
5999,2,2.51374,2.29073
6000,2,2.51796,2.36704
6001,2,2.52241,2.44303
6002,2,2.5271,2.51866
6003,2,2.53204,2.59392
6004,2,2.53724,2.66878
6005,2,2.54272,2.74322
6006,2,2.54848,2.81722
6007,2,2.55455,2.89074
6008,2,2.56092,2.96377
6009,2,2.56761,3.03628
6010,2,2.57463,3.10824
6011,2,2.58199,3.17963
6012,2,2.58971,3.25042
6013,2,2.59779,3.32059
6014,2,2.60624,3.39011
6015,2,2.61508,3.45896
6016,2,2.6243,3.52713
6017,2,2.63392,3.59458
6018,2,2.64395,3.66131
6019,2,2.65439,3.72729
6020,2,2.66526,3.79252
6021,2,2.67654,3.85699
6022,2,2.68827,3.92069
6023,2,2.70043,3.98361
6024,2,2.71303,4.04576
6025,2,2.72609,4.10714
6026,2,2.73959,4.16774
6027,2,2.75356,4.22759
6028,2,2.768,4.28669
6029,2,2.7829,4.34505
6030,2,2.79827,4.40268
6031,2,2.81413,4.4596
6032,2,2.83046,4.51582
6033,2,2.84729,4.57135
6034,2,2.86461,4.62621
6035,2,2.88242,4.68043
6036,2,2.90073,4.734
6037,2,2.91955,4.78695
6038,2,2.93888,4.83928
6039,2,2.95872,4.89102
6040,2,2.97908,4.94218
6041,2,2.99995,4.99276
